        Frequency / GHz                S1,1/abs,dB
                   1.445                      -10.228578
                  1.4459                      -10.229895
                  1.4468                      -10.231212
                  1.4477                       -10.23253
                  1.4486                      -10.233849
                  1.4495                      -10.235168
                  1.4504                      -10.236488
                  1.4513                      -10.237809
                  1.4522                       -10.23913
                  1.4531                      -10.240452
                   1.454                      -10.241775
                  1.4549                      -10.243098
                  1.4558                      -10.244422
                  1.4567                      -10.245747
                  1.4576                      -10.247072
                  1.4585                      -10.248399
                  1.4594                      -10.249725
                  1.4603                      -10.251053
                  1.4612                      -10.252381
                  1.4621                      -10.253709
                   1.463                      -10.255039
                  1.4639                      -10.256369
                  1.4648                        -10.2577
                  1.4657                      -10.259031
                  1.4666                      -10.260363
                  1.4675                      -10.261696
                  1.4684                      -10.263029
                  1.4693                      -10.264363
                  1.4702                      -10.265697
                  1.4711                      -10.267033
                   1.472                      -10.268369
                  1.4729                      -10.269705
                  1.4738                      -10.271042
                  1.4747                       -10.27238
                  1.4756                      -10.273719
                  1.4765                      -10.275058
                  1.4774                      -10.276398
                  1.4783                      -10.277738
                  1.4792                      -10.279079
                  1.4801                      -10.280421
                   1.481                      -10.281763
                  1.4819                      -10.283106
                  1.4828                      -10.284449
                  1.4837                      -10.285793
                  1.4846                      -10.287138
                  1.4855                      -10.288483
                  1.4864                      -10.289829
                  1.4873                      -10.291176
                  1.4882                      -10.292523
                  1.4891                      -10.293871
                    1.49                       -10.29522
                  1.4909                      -10.296569
                  1.4918                      -10.297918
                  1.4927                      -10.299269
                  1.4936                      -10.300619
                  1.4945                      -10.301971
                  1.4954                      -10.303323
                  1.4963                      -10.304676
                  1.4972                      -10.306029
                  1.4981                      -10.307383
                   1.499                      -10.308737
                  1.4999                      -10.310092
                  1.5008                      -10.311448
                  1.5017                      -10.312804
                  1.5026                      -10.314161
                  1.5035                      -10.315519
                  1.5044                      -10.316877
                  1.5053                      -10.318235
                  1.5062                      -10.319594
                  1.5071                      -10.320954
                   1.508                      -10.322314
                  1.5089                      -10.323675
                  1.5098                      -10.325037
                  1.5107                      -10.326399
                  1.5116                      -10.327761
                  1.5125                      -10.329125
                  1.5134                      -10.330488
                  1.5143                      -10.331853
                  1.5152                      -10.333218
                  1.5161                      -10.334583
                   1.517                      -10.335949
                  1.5179                      -10.337316
                  1.5188                      -10.338683
                  1.5197                       -10.34005
                  1.5206                      -10.341418
                  1.5215                      -10.342787
                  1.5224                      -10.344157
                  1.5233                      -10.345526
                  1.5242                      -10.346897
                  1.5251                      -10.348268
                   1.526                      -10.349639
                  1.5269                      -10.351011
                  1.5278                      -10.352384
                  1.5287                      -10.353757
                  1.5296                       -10.35513
                  1.5305                      -10.356504
                  1.5314                      -10.357879
                  1.5323                      -10.359254
                  1.5332                       -10.36063
                  1.5341                      -10.362006
                   1.535                      -10.363383
                  1.5359                       -10.36476
                  1.5368                      -10.366138
                  1.5377                      -10.367517
                  1.5386                      -10.368895
                  1.5395                      -10.370275
                  1.5404                      -10.371655
                  1.5413                      -10.373035
                  1.5422                      -10.374416
                  1.5431                      -10.375797
                   1.544                      -10.377179
                  1.5449                      -10.378561
                  1.5458                      -10.379944
                  1.5467                      -10.381328
                  1.5476                      -10.382712
                  1.5485                      -10.384096
                  1.5494                      -10.385481
                  1.5503                      -10.386866
                  1.5512                      -10.388252
                  1.5521                      -10.389638
                   1.553                      -10.391025
                  1.5539                      -10.392413
                  1.5548                        -10.3938
                  1.5557                      -10.395189
                  1.5566                      -10.396577
                  1.5575                      -10.397967
                  1.5584                      -10.399356
                  1.5593                      -10.400747
                  1.5602                      -10.402137
                  1.5611                      -10.403528
                   1.562                       -10.40492
                  1.5629                      -10.406312
                  1.5638                      -10.407705
                  1.5647                      -10.409098
                  1.5656                      -10.410491
                  1.5665                      -10.411885
                  1.5674                      -10.413279
                  1.5683                      -10.414674
                  1.5692                      -10.416069
                  1.5701                      -10.417465
                   1.571                      -10.418861
                  1.5719                      -10.420258
                  1.5728                      -10.421655
                  1.5737                      -10.423053
                  1.5746                      -10.424451
                  1.5755                      -10.425849
                  1.5764                      -10.427248
                  1.5773                      -10.428647
                  1.5782                      -10.430047
                  1.5791                      -10.431447
                    1.58                      -10.432848
                  1.5809                      -10.434249
                  1.5818                      -10.435651
                  1.5827                      -10.437053
                  1.5836                      -10.438455
                  1.5845                      -10.439858
                  1.5854                      -10.441261
                  1.5863                      -10.442665
                  1.5872                      -10.444069
                  1.5881                      -10.445473
                   1.589                      -10.446878
                  1.5899                      -10.448284
                  1.5908                       -10.44969
                  1.5917                      -10.451096
                  1.5926                      -10.452502
                  1.5935                      -10.453909
                  1.5944                      -10.455317
                  1.5953                      -10.456725
                  1.5962                      -10.458133
                  1.5971                      -10.459542
                   1.598                      -10.460951
                  1.5989                       -10.46236
                  1.5998                       -10.46377
                  1.6007                      -10.465181
                  1.6016                      -10.466591
                  1.6025                      -10.468003
                  1.6034                      -10.469414
                  1.6043                      -10.470826
                  1.6052                      -10.472238
                  1.6061                      -10.473651
                   1.607                      -10.475064
                  1.6079                      -10.476478
                  1.6088                      -10.477892
                  1.6097                      -10.479306
                  1.6106                      -10.480721
                  1.6115                      -10.482136
                  1.6124                      -10.483551
                  1.6133                      -10.484967
                  1.6142                      -10.486384
                  1.6151                        -10.4878
                   1.616                      -10.489217
                  1.6169                      -10.490635
                  1.6178                      -10.492053
                  1.6187                      -10.493471
                  1.6196                      -10.494889
                  1.6205                      -10.496308
                  1.6214                      -10.497728
                  1.6223                      -10.499147
                  1.6232                      -10.500568
                  1.6241                      -10.501988
                   1.625                      -10.503409
                  1.6259                       -10.50483
                  1.6268                      -10.506252
                  1.6277                      -10.507674
                  1.6286                      -10.509096
                  1.6295                      -10.510519
                  1.6304                      -10.511942
                  1.6313                      -10.513365
                  1.6322                      -10.514789
                  1.6331                      -10.516213
                   1.634                      -10.517638
                  1.6349                      -10.519063
                  1.6358                      -10.520488
                  1.6367                      -10.521914
                  1.6376                       -10.52334
                  1.6385                      -10.524766
                  1.6394                      -10.526193
                  1.6403                       -10.52762
                  1.6412                      -10.529048
                  1.6421                      -10.530476
                   1.643                      -10.531904
                  1.6439                      -10.533332
                  1.6448                      -10.534761
                  1.6457                      -10.536191
                  1.6466                       -10.53762
                  1.6475                       -10.53905
                  1.6484                      -10.540481
                  1.6493                      -10.541911
                  1.6502                      -10.543342
                  1.6511                      -10.544774
                   1.652                      -10.546205
                  1.6529                      -10.547638
                  1.6538                       -10.54907
                  1.6547                      -10.550503
                  1.6556                      -10.551936
                  1.6565                       -10.55337
                  1.6574                      -10.554803
                  1.6583                      -10.556238
                  1.6592                      -10.557672
                  1.6601                      -10.559107
                   1.661                      -10.560542
                  1.6619                      -10.561978
                  1.6628                      -10.563414
                  1.6637                       -10.56485
                  1.6646                      -10.566287
                  1.6655                      -10.567724
                  1.6664                      -10.569161
                  1.6673                      -10.570599
                  1.6682                      -10.572037
                  1.6691                      -10.573476
                    1.67                      -10.574914
                  1.6709                      -10.576353
                  1.6718                      -10.577793
                  1.6727                      -10.579233
                  1.6736                      -10.580673
                  1.6745                      -10.582113
                  1.6754                      -10.583554
                  1.6763                      -10.584995
                  1.6772                      -10.586437
                  1.6781                      -10.587878
                   1.679                      -10.589321
                  1.6799                      -10.590763
                  1.6808                      -10.592206
                  1.6817                      -10.593649
                  1.6826                      -10.595093
                  1.6835                      -10.596536
                  1.6844                      -10.597981
                  1.6853                      -10.599425
                  1.6862                       -10.60087
                  1.6871                      -10.602315
                   1.688                      -10.603761
                  1.6889                      -10.605207
                  1.6898                      -10.606653
                  1.6907                        -10.6081
                  1.6916                      -10.609547
                  1.6925                      -10.610994
                  1.6934                      -10.612441
                  1.6943                      -10.613889
                  1.6952                      -10.615338
                  1.6961                      -10.616786
                   1.697                      -10.618235
                  1.6979                      -10.619684
                  1.6988                      -10.621134
                  1.6997                      -10.622584
                  1.7006                      -10.624034
                  1.7015                      -10.625485
                  1.7024                      -10.626936
                  1.7033                      -10.628387
                  1.7042                      -10.629839
                  1.7051                      -10.631291
                   1.706                      -10.632743
                  1.7069                      -10.634196
                  1.7078                      -10.635649
                  1.7087                      -10.637102
                  1.7096                      -10.638556
                  1.7105                       -10.64001
                  1.7114                      -10.641464
                  1.7123                      -10.642919
                  1.7132                      -10.644374
                  1.7141                      -10.645829
                   1.715                      -10.647285
                  1.7159                      -10.648741
                  1.7168                      -10.650198
                  1.7177                      -10.651654
                  1.7186                      -10.653111
                  1.7195                      -10.654569
                  1.7204                      -10.656027
                  1.7213                      -10.657485
                  1.7222                      -10.658943
                  1.7231                      -10.660402
                   1.724                      -10.661861
                  1.7249                       -10.66332
                  1.7258                       -10.66478
                  1.7267                       -10.66624
                  1.7276                      -10.667701
                  1.7285                      -10.669161
                  1.7294                      -10.670623
                  1.7303                      -10.672084
                  1.7312                      -10.673546
                  1.7321                      -10.675008
                   1.733                      -10.676471
                  1.7339                      -10.677933
                  1.7348                      -10.679397
                  1.7357                       -10.68086
                  1.7366                      -10.682324
                  1.7375                      -10.683788
                  1.7384                      -10.685253
                  1.7393                      -10.686717
                  1.7402                      -10.688183
                  1.7411                      -10.689648
                   1.742                      -10.691114
                  1.7429                       -10.69258
                  1.7438                      -10.694047
                  1.7447                      -10.695514
                  1.7456                      -10.696981
                  1.7465                      -10.698449
                  1.7474                      -10.699917
                  1.7483                      -10.701385
                  1.7492                      -10.702853
                  1.7501                      -10.704322
                   1.751                      -10.705792
                  1.7519                      -10.707261
                  1.7528                      -10.708731
                  1.7537                      -10.710202
                  1.7546                      -10.711672
                  1.7555                      -10.713143
                  1.7564                      -10.714615
                  1.7573                      -10.716086
                  1.7582                      -10.717558
                  1.7591                      -10.719031
                    1.76                      -10.720504
                  1.7609                      -10.721977
                  1.7618                       -10.72345
                  1.7627                      -10.724924
                  1.7636                      -10.726398
                  1.7645                      -10.727872
                  1.7654                      -10.729347
                  1.7663                      -10.730822
                  1.7672                      -10.732298
                  1.7681                      -10.733773
                   1.769                       -10.73525
                  1.7699                      -10.736726
                  1.7708                      -10.738203
                  1.7717                       -10.73968
                  1.7726                      -10.741158
                  1.7735                      -10.742635
                  1.7744                      -10.744114
                  1.7753                      -10.745592
                  1.7762                      -10.747071
                  1.7771                       -10.74855
                   1.778                       -10.75003
                  1.7789                       -10.75151
                  1.7798                       -10.75299
                  1.7807                      -10.754471
                  1.7816                      -10.755952
                  1.7825                      -10.757433
                  1.7834                      -10.758915
                  1.7843                      -10.760396
                  1.7852                      -10.761879
                  1.7861                      -10.763361
                   1.787                      -10.764844
                  1.7879                      -10.766328
                  1.7888                      -10.767811
                  1.7897                      -10.769295
                  1.7906                       -10.77078
                  1.7915                      -10.772264
                  1.7924                       -10.77375
                  1.7933                      -10.775235
                  1.7942                      -10.776721
                  1.7951                      -10.778207
                   1.796                      -10.779693
                  1.7969                       -10.78118
                  1.7978                      -10.782667
                  1.7987                      -10.784154
                  1.7996                      -10.785642
                  1.8005                       -10.78713
                  1.8014                      -10.788618
                  1.8023                      -10.790107
                  1.8032                      -10.791596
                  1.8041                      -10.793086
                   1.805                      -10.794575
                  1.8059                      -10.796066
                  1.8068                      -10.797556
                  1.8077                      -10.799047
                  1.8086                      -10.800538
                  1.8095                      -10.802029
                  1.8104                      -10.803521
                  1.8113                      -10.805013
                  1.8122                      -10.806506
                  1.8131                      -10.807998
                   1.814                      -10.809491
                  1.8149                      -10.810985
                  1.8158                      -10.812479
                  1.8167                      -10.813973
                  1.8176                      -10.815467
                  1.8185                      -10.816962
                  1.8194                      -10.818457
                  1.8203                      -10.819952
                  1.8212                      -10.821448
                  1.8221                      -10.822944
                   1.823                      -10.824441
                  1.8239                      -10.825937
                  1.8248                      -10.827434
                  1.8257                      -10.828932
                  1.8266                      -10.830429
                  1.8275                      -10.831927
                  1.8284                      -10.833426
                  1.8293                      -10.834924
                  1.8302                      -10.836423
                  1.8311                      -10.837922
                   1.832                      -10.839422
                  1.8329                      -10.840922
                  1.8338                      -10.842422
                  1.8347                      -10.843923
                  1.8356                      -10.845423
                  1.8365                      -10.846925
                  1.8374                      -10.848426
                  1.8383                      -10.849928
                  1.8392                       -10.85143
                  1.8401                      -10.852932
                   1.841                      -10.854435
                  1.8419                      -10.855938
                  1.8428                      -10.857441
                  1.8437                      -10.858945
                  1.8446                      -10.860449
                  1.8455                      -10.861953
                  1.8464                      -10.863457
                  1.8473                      -10.864962
                  1.8482                      -10.866467
                  1.8491                      -10.867973
                    1.85                      -10.869478
                  1.8509                      -10.870984
                  1.8518                      -10.872491
                  1.8527                      -10.873997
                  1.8536                      -10.875504
                  1.8545                      -10.877011
                  1.8554                      -10.878519
                  1.8563                      -10.880027
                  1.8572                      -10.881535
                  1.8581                      -10.883043
                   1.859                      -10.884551
                  1.8599                       -10.88606
                  1.8608                      -10.887569
                  1.8617                      -10.889079
                  1.8626                      -10.890589
                  1.8635                      -10.892098
                  1.8644                      -10.893609
                  1.8653                      -10.895119
                  1.8662                       -10.89663
                  1.8671                      -10.898141
                   1.868                      -10.899652
                  1.8689                      -10.901164
                  1.8698                      -10.902676
                  1.8707                      -10.904188
                  1.8716                        -10.9057
                  1.8725                      -10.907213
                  1.8734                      -10.908726
                  1.8743                      -10.910239
                  1.8752                      -10.911752
                  1.8761                      -10.913266
                   1.877                       -10.91478
                  1.8779                      -10.916294
                  1.8788                      -10.917808
                  1.8797                      -10.919323
                  1.8806                      -10.920838
                  1.8815                      -10.922353
                  1.8824                      -10.923868
                  1.8833                      -10.925384
                  1.8842                        -10.9269
                  1.8851                      -10.928416
                   1.886                      -10.929932
                  1.8869                      -10.931449
                  1.8878                      -10.932965
                  1.8887                      -10.934482
                  1.8896                         -10.936
                  1.8905                      -10.937517
                  1.8914                      -10.939035
                  1.8923                      -10.940552
                  1.8932                      -10.942071
                  1.8941                      -10.943589
                   1.895                      -10.945107
                  1.8959                      -10.946626
                  1.8968                      -10.948145
                  1.8977                      -10.949664
                  1.8986                      -10.951183
                  1.8995                      -10.952703
                  1.9004                      -10.954223
                  1.9013                      -10.955742
                  1.9022                      -10.957262
                  1.9031                      -10.958783
                   1.904                      -10.960303
                  1.9049                      -10.961824
                  1.9058                      -10.963345
                  1.9067                      -10.964866
                  1.9076                      -10.966387
                  1.9085                      -10.967908
                  1.9094                       -10.96943
                  1.9103                      -10.970952
                  1.9112                      -10.972473
                  1.9121                      -10.973996
                   1.913                      -10.975518
                  1.9139                       -10.97704
                  1.9148                      -10.978563
                  1.9157                      -10.980085
                  1.9166                      -10.981608
                  1.9175                      -10.983131
                  1.9184                      -10.984654
                  1.9193                      -10.986178
                  1.9202                      -10.987701
                  1.9211                      -10.989225
                   1.922                      -10.990749
                  1.9229                      -10.992272
                  1.9238                      -10.993796
                  1.9247                      -10.995321
                  1.9256                      -10.996845
                  1.9265                      -10.998369
                  1.9274                      -10.999894
                  1.9283                      -11.001419
                  1.9292                      -11.002943
                  1.9301                      -11.004468
                   1.931                      -11.005993
                  1.9319                      -11.007518
                  1.9328                      -11.009044
                  1.9337                      -11.010569
                  1.9346                      -11.012094
                  1.9355                       -11.01362
                  1.9364                      -11.015146
                  1.9373                      -11.016672
                  1.9382                      -11.018197
                  1.9391                      -11.019723
                    1.94                      -11.021249
                  1.9409                      -11.022776
                  1.9418                      -11.024302
                  1.9427                      -11.025828
                  1.9436                      -11.027355
                  1.9445                      -11.028881
                  1.9454                      -11.030408
                  1.9463                      -11.031934
                  1.9472                      -11.033461
                  1.9481                      -11.034988
                   1.949                      -11.036515
                  1.9499                      -11.038042
                  1.9508                      -11.039569
                  1.9517                      -11.041096
                  1.9526                      -11.042623
                  1.9535                       -11.04415
                  1.9544                      -11.045677
                  1.9553                      -11.047204
                  1.9562                      -11.048732
                  1.9571                      -11.050259
                   1.958                      -11.051786
                  1.9589                      -11.053314
                  1.9598                      -11.054841
                  1.9607                      -11.056369
                  1.9616                      -11.057897
                  1.9625                      -11.059424
                  1.9634                      -11.060952
                  1.9643                       -11.06248
                  1.9652                      -11.064007
                  1.9661                      -11.065535
                   1.967                      -11.067063
                  1.9679                       -11.06859
                  1.9688                      -11.070118
                  1.9697                      -11.071646
                  1.9706                      -11.073174
                  1.9715                      -11.074702
                  1.9724                       -11.07623
                  1.9733                      -11.077757
                  1.9742                      -11.079285
                  1.9751                      -11.080813
                   1.976                      -11.082341
                  1.9769                      -11.083869
                  1.9778                      -11.085397
                  1.9787                      -11.086925
                  1.9796                      -11.088453
                  1.9805                       -11.08998
                  1.9814                      -11.091508
                  1.9823                      -11.093036
                  1.9832                      -11.094564
                  1.9841                      -11.096092
                   1.985                       -11.09762
                  1.9859                      -11.099147
                  1.9868                      -11.100675
                  1.9877                      -11.102203
                  1.9886                      -11.103731
                  1.9895                      -11.105258
                  1.9904                      -11.106786
                  1.9913                      -11.108314
                  1.9922                      -11.109841
                  1.9931                      -11.111369
                   1.994                      -11.112897
                  1.9949                      -11.114424
                  1.9958                      -11.115952
                  1.9967                      -11.117479
                  1.9976                      -11.119007
                  1.9985                      -11.120534
                  1.9994                      -11.122061
                  2.0003                      -11.123589
                  2.0012                      -11.125116
                  2.0021                      -11.126643
                   2.003                       -11.12817
                  2.0039                      -11.129698
                  2.0048                      -11.131225
                  2.0057                      -11.132752
                  2.0066                      -11.134279
                  2.0075                      -11.135806
                  2.0084                      -11.137333
                  2.0093                       -11.13886
                  2.0102                      -11.140386
                  2.0111                      -11.141913
                   2.012                       -11.14344
                  2.0129                      -11.144967
                  2.0138                      -11.146493
                  2.0147                       -11.14802
                  2.0156                      -11.149546
                  2.0165                      -11.151073
                  2.0174                      -11.152599
                  2.0183                      -11.154125
                  2.0192                      -11.155652
                  2.0201                      -11.157178
                   2.021                      -11.158704
                  2.0219                       -11.16023
                  2.0228                      -11.161756
                  2.0237                      -11.163282
                  2.0246                      -11.164808
                  2.0255                      -11.166334
                  2.0264                       -11.16786
                  2.0273                      -11.169386
                  2.0282                      -11.170911
                  2.0291                      -11.172437
                    2.03                      -11.173962
                  2.0309                      -11.175488
                  2.0318                      -11.177013
                  2.0327                      -11.178539
                  2.0336                      -11.180064
                  2.0345                      -11.181589
                  2.0354                      -11.183114
                  2.0363                      -11.184639
                  2.0372                      -11.186165
                  2.0381                       -11.18769
                   2.039                      -11.189214
                  2.0399                      -11.190739
                  2.0408                      -11.192264
                  2.0417                      -11.193789
                  2.0426                      -11.195314
                  2.0435                      -11.196838
                  2.0444                      -11.198363
                  2.0453                      -11.199887
                  2.0462                      -11.201412
                  2.0471                      -11.202936
                   2.048                       -11.20446
                  2.0489                      -11.205985
                  2.0498                      -11.207509
                  2.0507                      -11.209033
                  2.0516                      -11.210557
                  2.0525                      -11.212081
                  2.0534                      -11.213605
                  2.0543                      -11.215129
                  2.0552                      -11.216653
                  2.0561                      -11.218177
                   2.057                        -11.2197
                  2.0579                      -11.221224
                  2.0588                      -11.222748
                  2.0597                      -11.224271
                  2.0606                      -11.225795
                  2.0615                      -11.227319
                  2.0624                      -11.228842
                  2.0633                      -11.230365
                  2.0642                      -11.231889
                  2.0651                      -11.233412
                   2.066                      -11.234935
                  2.0669                      -11.236459
                  2.0678                      -11.237982
                  2.0687                      -11.239505
                  2.0696                      -11.241028
                  2.0705                      -11.242551
                  2.0714                      -11.244074
                  2.0723                      -11.245597
                  2.0732                       -11.24712
                  2.0741                      -11.248643
                   2.075                      -11.250166
                  2.0759                      -11.251689
                  2.0768                      -11.253212
                  2.0777                      -11.254735
                  2.0786                      -11.256257
                  2.0795                       -11.25778
                  2.0804                      -11.259303
                  2.0813                      -11.260826
                  2.0822                      -11.262348
                  2.0831                      -11.263871
                   2.084                      -11.265394
                  2.0849                      -11.266916
                  2.0858                      -11.268439
                  2.0867                      -11.269961
                  2.0876                      -11.271484
                  2.0885                      -11.273007
                  2.0894                      -11.274529
                  2.0903                      -11.276052
                  2.0912                      -11.277574
                  2.0921                      -11.279097
                   2.093                      -11.280619
                  2.0939                      -11.282142
                  2.0948                      -11.283664
                  2.0957                      -11.285187
                  2.0966                      -11.286709
                  2.0975                      -11.288232
                  2.0984                      -11.289754
                  2.0993                      -11.291277
                  2.1002                      -11.292799
                  2.1011                      -11.294322
                   2.102                      -11.295844
                  2.1029                      -11.297367
                  2.1038                       -11.29889
                  2.1047                      -11.300412
                  2.1056                      -11.301935
                  2.1065                      -11.303457
                  2.1074                       -11.30498
                  2.1083                      -11.306503
                  2.1092                      -11.308025
                  2.1101                      -11.309548
                   2.111                      -11.311071
                  2.1119                      -11.312593
                  2.1128                      -11.314116
                  2.1137                      -11.315639
                  2.1146                      -11.317162
                  2.1155                      -11.318685
                  2.1164                      -11.320208
                  2.1173                      -11.321731
                  2.1182                      -11.323253
                  2.1191                      -11.324776
                    2.12                        -11.3263
                  2.1209                      -11.327823
                  2.1218                      -11.329346
                  2.1227                      -11.330869
                  2.1236                      -11.332392
                  2.1245                      -11.333915
                  2.1254                      -11.335439
                  2.1263                      -11.336962
                  2.1272                      -11.338486
                  2.1281                      -11.340009
                   2.129                      -11.341533
                  2.1299                      -11.343056
                  2.1308                       -11.34458
                  2.1317                      -11.346103
                  2.1326                      -11.347627
                  2.1335                      -11.349151
                  2.1344                      -11.350675
                  2.1353                      -11.352199
                  2.1362                      -11.353723
                  2.1371                      -11.355247
                   2.138                      -11.356771
                  2.1389                      -11.358295
                  2.1398                       -11.35982
                  2.1407                      -11.361344
                  2.1416                      -11.362869
                  2.1425                      -11.364393
                  2.1434                      -11.365918
                  2.1443                      -11.367442
                  2.1452                      -11.368967
                  2.1461                      -11.370492
                   2.147                      -11.372017
                  2.1479                      -11.373542
                  2.1488                      -11.375067
                  2.1497                      -11.376592
                  2.1506                      -11.378117
                  2.1515                      -11.379643
                  2.1524                      -11.381168
                  2.1533                      -11.382694
                  2.1542                      -11.384219
                  2.1551                      -11.385745
